customer_id,service_tier,region,tenure_years,monthly_spend,support_tickets,group,y_true,y_pred,y_prob
CS_000350,Bronze,East,9,1545.86,13,Bronze_East,0,1,0.5964855623849291
CS_000351,Gold,East,2,654.32,16,Gold_East,0,1,0.7448626768709123
CS_000352,Silver,West,10,1286.87,20,Silver_West,1,0,0.643223016724243
CS_000353,Gold,North,4,218.11,13,Gold_North,1,1,0.7324593588841444
CS_000354,Gold,North,1,1430.41,0,Gold_North,1,1,0.9
CS_000355,Silver,South,6,297.51,8,Silver_South,0,0,0.5936113440564725
CS_000356,Silver,West,5,1071.52,8,Silver_West,1,1,0.7553303349428367
CS_000357,Bronze,East,1,1024.24,18,Bronze_East,1,0,0.491461996220225
CS_000358,Platinum,South,9,55.01,0,Platinum_South,1,1,0.8443529179155476
CS_000359,Gold,South,1,1128.09,20,Gold_South,1,1,0.6043604028944122
CS_000360,Silver,East,2,1164.5,3,Silver_East,1,1,0.8503882018516543
CS_000361,Platinum,West,2,1760.13,9,Platinum_West,1,1,0.9
CS_000362,Bronze,North,6,441.31,18,Bronze_North,0,1,0.6179151973466835
CS_000363,Silver,West,4,1478.3,17,Silver_West,0,1,0.6390253748753165
CS_000364,Bronze,North,4,1106.01,20,Bronze_North,0,0,0.7154397228503149
CS_000365,Platinum,West,5,252.7,16,Platinum_West,0,0,0.783963168400569
CS_000366,Gold,East,2,135.61,7,Gold_East,0,1,0.7039518436984074
CS_000367,Silver,West,2,1182.5,16,Silver_West,1,1,0.7539925783788431
CS_000368,Platinum,West,3,511.7,8,Platinum_West,0,1,0.9
CS_000369,Silver,East,8,580.31,2,Silver_East,0,0,0.6272223692833437
CS_000370,Platinum,South,2,370.53,14,Platinum_South,1,1,0.724147347414381
CS_000371,Gold,West,5,953.53,3,Gold_West,1,1,0.7915193809361083
CS_000372,Platinum,South,6,339.23,7,Platinum_South,0,1,0.8292488925359542
CS_000373,Silver,East,3,110.61,12,Silver_East,0,1,0.6311907523096776
CS_000374,Platinum,West,2,1617.6,4,Platinum_West,1,1,0.9
CS_000375,Gold,South,4,1656.16,11,Gold_South,1,1,0.8075149796078875
CS_000376,Silver,North,1,1994.46,6,Silver_North,0,1,0.7086862647671978
CS_000377,Silver,North,1,1887.45,1,Silver_North,1,0,0.7347768399613446
CS_000378,Bronze,West,1,796.32,13,Bronze_West,1,1,0.43294322119400525
CS_000379,Silver,West,3,117.57,19,Silver_West,1,1,0.6494556800948159
CS_000380,Bronze,North,2,595.56,4,Bronze_North,1,0,0.6785305051276871
CS_000381,Gold,North,7,1574.74,11,Gold_North,1,1,0.8362870211670987
CS_000382,Silver,West,5,400.64,10,Silver_West,1,0,0.5758606921073268
CS_000383,Silver,North,8,1082.39,18,Silver_North,0,1,0.7847959723467004
CS_000384,Gold,East,9,1641.76,1,Gold_East,1,1,0.899560495643931
CS_000385,Bronze,East,3,393.4,18,Bronze_East,1,1,0.6176210202241339
CS_000386,Platinum,East,10,1149.03,18,Platinum_East,0,1,0.9
CS_000387,Bronze,East,3,1006.35,2,Bronze_East,1,1,0.7403325572890176
CS_000388,Bronze,North,6,1839.9,6,Bronze_North,0,1,0.6581518088533544
CS_000389,Silver,North,1,338.04,4,Silver_North,0,0,0.7492961775158269
CS_000390,Platinum,East,7,1192.73,10,Platinum_East,1,1,0.9
CS_000391,Bronze,West,6,389.7,17,Bronze_West,0,0,0.6557690417970851
CS_000392,Gold,South,7,648.31,9,Gold_South,1,0,0.7457661911871998
CS_000393,Bronze,North,3,1224.66,19,Bronze_North,1,0,0.653110049224064
CS_000394,Gold,East,2,514.09,10,Gold_East,1,1,0.7770640506790274
CS_000395,Silver,West,1,567.16,7,Silver_West,0,0,0.6200962323794631
CS_000396,Platinum,North,7,904.53,13,Platinum_North,0,1,0.9
CS_000397,Bronze,East,9,781.93,15,Bronze_East,0,0,0.6256110981866263
CS_000398,Gold,South,8,193.73,1,Gold_South,1,0,0.6637433815913315
CS_000399,Platinum,East,3,1781.47,5,Platinum_East,1,1,0.9
CS_000400,Platinum,East,10,1971.29,15,Platinum_East,1,1,0.9
CS_000401,Bronze,South,1,247.45,6,Bronze_South,0,0,0.5318559731501291
CS_000402,Silver,East,5,513.22,1,Silver_East,1,1,0.6799325267074323
CS_000403,Platinum,East,1,883.83,9,Platinum_East,1,1,0.9
CS_000404,Platinum,North,4,383.12,9,Platinum_North,0,1,0.9
CS_000405,Bronze,West,8,1795.01,8,Bronze_West,1,1,0.698825205843936
CS_000406,Bronze,East,3,919.26,8,Bronze_East,1,0,0.5726801619324718
CS_000407,Platinum,South,2,217.13,11,Platinum_South,0,1,0.7827973305742524
CS_000408,Gold,North,7,1645.89,13,Gold_North,0,0,0.8174135864777774
CS_000409,Gold,West,5,203.96,1,Gold_West,1,0,0.7800910122943183
CS_000410,Gold,North,8,387.11,5,Gold_North,0,1,0.8516921442638726
CS_000411,Bronze,North,7,443.74,20,Bronze_North,1,1,0.5890095309285616
CS_000412,Platinum,North,7,1134.91,17,Platinum_North,1,1,0.9
CS_000413,Platinum,West,2,858.16,4,Platinum_West,1,0,0.9
CS_000414,Platinum,North,10,1570.11,9,Platinum_North,1,1,0.9
CS_000415,Silver,West,8,1165.45,15,Silver_West,1,1,0.6450828284069507
CS_000416,Bronze,North,7,1784.67,10,Bronze_North,0,1,0.5998581951048222
CS_000417,Silver,East,1,708.84,9,Silver_East,1,0,0.6585693137222813
CS_000418,Platinum,South,3,635.94,14,Platinum_South,1,1,0.764173663063973
CS_000419,Platinum,South,8,462.21,13,Platinum_South,1,0,0.8518986590452513
CS_000420,Platinum,South,2,656.69,16,Platinum_South,1,1,0.8561032859255303
CS_000421,Platinum,South,4,1756.6,6,Platinum_South,1,1,0.9
CS_000422,Silver,South,5,768.29,14,Silver_South,1,1,0.6470819618151686
CS_000423,Platinum,South,6,1003.13,14,Platinum_South,1,1,0.9
CS_000424,Silver,East,3,1683.42,8,Silver_East,0,1,0.7777701075231909
CS_000425,Bronze,North,3,1714.95,6,Bronze_North,0,1,0.7194759783522964
CS_000426,Silver,West,9,89.1,0,Silver_West,1,1,0.5964628181567363
CS_000427,Platinum,South,5,1236.27,9,Platinum_South,1,1,0.9
CS_000428,Bronze,East,8,541.4,14,Bronze_East,1,0,0.5741275796656471
CS_000429,Platinum,North,9,1998.89,11,Platinum_North,1,1,0.9
CS_000430,Platinum,West,2,705.75,8,Platinum_West,1,1,0.9
CS_000431,Silver,South,3,1058.72,7,Silver_South,0,0,0.801085964526706
CS_000432,Bronze,East,3,1456.5,20,Bronze_East,1,0,0.5991209266475234
CS_000433,Bronze,West,1,1186.9,18,Bronze_West,0,0,0.5286334099271145
CS_000434,Bronze,East,9,635.38,5,Bronze_East,0,1,0.7652989568684222
CS_000435,Platinum,West,3,1494.79,17,Platinum_West,1,1,0.8866136714025188
CS_000436,Silver,North,4,742.8,9,Silver_North,1,1,0.7473687099387006
CS_000437,Silver,West,2,967.55,20,Silver_West,1,1,0.7088601968000153
CS_000438,Gold,North,7,1083.19,13,Gold_North,1,1,0.8508479540806688
CS_000439,Gold,East,7,1975.02,14,Gold_East,1,1,0.7924787886674232
CS_000440,Platinum,West,6,1280.51,5,Platinum_West,1,1,0.9
CS_000441,Gold,South,10,1540.74,15,Gold_South,0,1,0.8159504912615438
CS_000442,Bronze,West,7,886.6,15,Bronze_West,1,1,0.47754506369498756
CS_000443,Silver,North,6,1525.85,16,Silver_North,1,1,0.7253496283354219
CS_000444,Gold,South,6,658.58,3,Gold_South,1,1,0.7477341376336144
CS_000445,Platinum,East,5,939.06,16,Platinum_East,1,0,0.8475670302415865
CS_000446,Gold,East,8,750.54,6,Gold_East,1,0,0.7813788472387275
CS_000447,Platinum,South,4,1467.98,4,Platinum_South,1,1,0.9
CS_000448,Platinum,East,1,781.63,20,Platinum_East,1,1,0.7269466868387681
CS_000449,Platinum,North,1,144.06,3,Platinum_North,1,1,0.8960507525855228
CS_000450,Bronze,South,4,1405.62,20,Bronze_South,1,1,0.5741742912853725
CS_000451,Silver,South,7,1669.77,3,Silver_South,1,1,0.7935395910110095
CS_000452,Platinum,West,4,1237.55,8,Platinum_West,1,1,0.9
CS_000453,Bronze,East,3,126.84,15,Bronze_East,0,1,0.6076407830910746
CS_000454,Gold,North,1,1359.68,3,Gold_North,1,1,0.8738043861003281
CS_000455,Platinum,North,2,1814.32,20,Platinum_North,1,1,0.9
CS_000456,Bronze,North,2,1635.7,1,Bronze_North,0,0,0.6620429328107775
CS_000457,Bronze,North,2,1709.93,1,Bronze_North,1,0,0.6176788885345385
CS_000458,Silver,East,8,1912.42,8,Silver_East,0,0,0.6585902630874845
CS_000459,Gold,North,7,830.49,14,Gold_North,1,0,0.6871430979518628
CS_000460,Bronze,South,2,308.4,1,Bronze_South,0,1,0.6388699694862893
CS_000461,Bronze,West,3,1242.08,11,Bronze_West,1,0,0.7125151549048186
CS_000462,Gold,West,8,270.23,13,Gold_West,1,0,0.5626672092998218
CS_000463,Platinum,South,6,1062.24,19,Platinum_South,1,1,0.9
CS_000464,Silver,West,3,1686.11,17,Silver_West,0,1,0.7125828022577854
CS_000465,Gold,West,8,1745.36,2,Gold_West,1,1,0.7641267631067215
CS_000466,Silver,North,9,484.28,20,Silver_North,1,1,0.7234206611439585
CS_000467,Bronze,West,2,1720.35,14,Bronze_West,1,0,0.7361341477891404
CS_000468,Platinum,North,7,854.06,17,Platinum_North,1,1,0.9
CS_000469,Silver,South,8,1903.19,11,Silver_South,0,0,0.7533177373154731
CS_000470,Silver,West,6,1446.03,3,Silver_West,1,1,0.8017820507612037
CS_000471,Silver,East,9,1067.87,3,Silver_East,1,1,0.7428310735410782
CS_000472,Bronze,North,5,1241.16,6,Bronze_North,1,1,0.7604388743533141
CS_000473,Gold,East,2,1526.44,1,Gold_East,0,1,0.837493247497293
CS_000474,Bronze,West,10,1914.57,4,Bronze_West,0,0,0.6608675255333846
CS_000475,Bronze,West,9,1573.11,5,Bronze_West,1,0,0.6947300540365199
CS_000476,Platinum,West,10,1232.01,10,Platinum_West,1,0,0.9
CS_000477,Gold,East,7,1929.01,9,Gold_East,1,1,0.6966743662032187
CS_000478,Silver,East,9,1283.54,6,Silver_East,1,1,0.8228769071259789
CS_000479,Gold,South,9,1107.86,20,Gold_South,1,1,0.6830810504567251
CS_000480,Bronze,West,9,607.56,13,Bronze_West,0,1,0.6145459972418404
CS_000481,Gold,North,1,439.81,5,Gold_North,0,1,0.8066780657329574
CS_000482,Platinum,East,4,1519.51,1,Platinum_East,1,1,0.9
CS_000483,Gold,West,4,1046.3,9,Gold_West,1,1,0.6793959762550664
CS_000484,Bronze,East,9,154.91,8,Bronze_East,1,0,0.7337699922635033
CS_000485,Bronze,South,6,1522.46,17,Bronze_South,0,0,0.529293816352109
CS_000486,Gold,East,8,395.98,2,Gold_East,1,1,0.664759026371061
CS_000487,Bronze,North,7,594.27,8,Bronze_North,1,1,0.6367972115367863
CS_000488,Silver,West,3,127.88,10,Silver_West,1,1,0.7247321899717776
CS_000489,Silver,West,10,1122.81,2,Silver_West,1,1,0.7735718010744379
CS_000490,Gold,North,9,360.77,17,Gold_North,1,1,0.6683891107878133
CS_000491,Gold,East,6,753.56,6,Gold_East,0,1,0.7236561201967282
CS_000492,Platinum,North,6,919.05,20,Platinum_North,1,0,0.9
CS_000493,Silver,West,2,802.46,17,Silver_West,0,1,0.5249411459436056
CS_000494,Silver,West,8,135.51,20,Silver_West,1,0,0.6227789400254866
CS_000495,Gold,North,2,461.02,20,Gold_North,0,1,0.7829901711425262
CS_000496,Platinum,South,9,1666.06,13,Platinum_South,1,1,0.9
CS_000497,Gold,North,8,1447.89,1,Gold_North,1,0,0.7408536141782882
CS_000498,Platinum,South,5,844.88,14,Platinum_South,1,1,0.866605006927854
CS_000499,Platinum,North,10,173.31,18,Platinum_North,1,1,0.9
CS_000500,Platinum,East,5,1232.8,9,Platinum_East,1,1,0.9
CS_000501,Platinum,West,3,1090.26,4,Platinum_West,1,1,0.9
CS_000502,Silver,South,5,1370.71,20,Silver_South,1,1,0.7798930207061026
CS_000503,Gold,North,1,59.81,19,Gold_North,1,1,0.5995050900384475
CS_000504,Gold,East,4,854.68,20,Gold_East,0,1,0.5784910234227095
CS_000505,Silver,South,2,403.65,18,Silver_South,0,0,0.6902775444850947
CS_000506,Bronze,North,5,1359.79,8,Bronze_North,1,1,0.735117851466828
CS_000507,Silver,East,3,1359.03,7,Silver_East,1,0,0.7639031554308666
CS_000508,Silver,West,8,690.27,9,Silver_West,0,1,0.6004789924108266
CS_000509,Silver,West,3,59.42,7,Silver_West,0,1,0.6724398254451396
CS_000510,Silver,East,3,1375.18,10,Silver_East,0,1,0.7325696752151221
CS_000511,Silver,West,9,262.22,20,Silver_West,1,0,0.728358599067652
CS_000512,Gold,South,5,1480.41,20,Gold_South,1,1,0.6350799913586753
CS_000513,Platinum,West,10,464.88,1,Platinum_West,1,0,0.8986938647836237
CS_000514,Bronze,South,6,815.37,18,Bronze_South,0,1,0.4781998320428747
CS_000515,Platinum,West,6,1029.23,7,Platinum_West,1,1,0.9
CS_000516,Gold,South,8,360.48,18,Gold_South,0,0,0.6818826613905953
CS_000517,Bronze,East,1,476.7,15,Bronze_East,1,1,0.44287142302011717
CS_000518,Gold,East,7,965.86,14,Gold_East,0,0,0.5579809397169795
CS_000519,Platinum,East,5,1178.33,18,Platinum_East,1,1,0.9
CS_000520,Platinum,East,7,1946.71,7,Platinum_East,1,1,0.9
CS_000521,Bronze,West,10,62.87,4,Bronze_West,1,1,0.5959981532053474
CS_000522,Silver,South,3,414.47,11,Silver_South,1,1,0.6833910151099117
CS_000523,Bronze,East,2,988.96,15,Bronze_East,1,0,0.5881581797618363
CS_000524,Bronze,North,4,134.13,18,Bronze_North,0,0,0.49694480960002596
CS_000525,Gold,North,3,553.61,5,Gold_North,1,0,0.7710912632932626
CS_000526,Platinum,East,2,472.36,19,Platinum_East,0,1,0.8734604797984188
CS_000527,Bronze,South,10,1649.88,5,Bronze_South,1,1,0.7121609816916595
CS_000528,Silver,West,10,1201.66,7,Silver_West,1,1,0.7064426396914871
CS_000529,Bronze,South,10,237.78,15,Bronze_South,0,0,0.5799627593741365
CS_000530,Platinum,North,8,1335.82,19,Platinum_North,1,0,0.9
CS_000531,Bronze,West,6,1755.91,16,Bronze_West,1,1,0.727684325579256
CS_000532,Bronze,East,10,1619.01,18,Bronze_East,1,1,0.6067766211249201
CS_000533,Gold,North,5,1216.67,17,Gold_North,1,1,0.7178042027435741
CS_000534,Platinum,North,9,64.03,20,Platinum_North,1,1,0.9
CS_000535,Platinum,South,7,1320.57,8,Platinum_South,1,1,0.9
CS_000536,Silver,West,4,855.79,17,Silver_West,1,1,0.5940425937758292
CS_000537,Silver,East,10,721.49,12,Silver_East,0,1,0.7309997845647194
CS_000538,Gold,West,3,245.54,16,Gold_West,1,1,0.6176875692618693
CS_000539,Platinum,South,7,1930.91,0,Platinum_South,1,1,0.9
CS_000540,Bronze,North,2,563.03,11,Bronze_North,1,1,0.4775510676570157
CS_000541,Bronze,East,10,162.05,5,Bronze_East,1,1,0.6777944097082472
CS_000542,Silver,South,1,1578.72,16,Silver_South,1,1,0.5563341945636122
CS_000543,Platinum,East,4,1327.29,5,Platinum_East,1,1,0.9
CS_000544,Bronze,West,10,440.61,0,Bronze_West,0,1,0.5737234343874118
CS_000545,Silver,East,6,1928.41,8,Silver_East,1,1,0.8326114278950172
CS_000546,Bronze,North,5,391.32,16,Bronze_North,1,1,0.48447719410534074
CS_000547,Platinum,East,9,1635.64,18,Platinum_East,1,1,0.9
CS_000548,Bronze,South,6,1924.42,14,Bronze_South,0,0,0.6693047645491755
CS_000549,Bronze,North,5,181.73,20,Bronze_North,0,0,0.5140764645888104
CS_000550,Silver,West,6,1057.18,0,Silver_West,1,1,0.6926699382785821
CS_000551,Bronze,East,2,1131.38,5,Bronze_East,1,0,0.6907075852432342
CS_000552,Silver,South,4,1023.05,6,Silver_South,1,1,0.6884113035689927
CS_000553,Gold,South,4,1680.85,11,Gold_South,1,0,0.6413378580210782
CS_000554,Bronze,North,9,1918.09,15,Bronze_North,1,0,0.6430833811943834
CS_000555,Silver,West,3,1969.57,16,Silver_West,1,1,0.6344185566159626
CS_000556,Platinum,West,8,1882.33,1,Platinum_West,1,1,0.9
CS_000557,Gold,West,2,1411.58,14,Gold_West,1,0,0.621683720963925
CS_000558,Bronze,North,6,755.12,8,Bronze_North,1,1,0.5725698069291401
CS_000559,Silver,East,3,1022.6,6,Silver_East,1,1,0.7904391526763285
CS_000560,Bronze,East,8,400.78,4,Bronze_East,0,0,0.6872023824282985
CS_000561,Silver,South,9,892.83,12,Silver_South,1,0,0.7200074916469275
CS_000562,Bronze,North,3,871.97,4,Bronze_North,0,1,0.7198779830793322
CS_000563,Silver,West,5,539.4,18,Silver_West,1,1,0.5397949598588692
CS_000564,Gold,East,8,1685.99,3,Gold_East,1,1,0.7669313077029126
CS_000565,Silver,East,1,852.93,11,Silver_East,0,1,0.6326233121835827
CS_000566,Gold,East,6,683.93,16,Gold_East,1,0,0.697305232952431
CS_000567,Bronze,East,8,1281.84,4,Bronze_East,0,0,0.7481161305423336
CS_000568,Bronze,West,2,204.27,10,Bronze_West,1,1,0.5833756483391123
CS_000569,Silver,West,5,1781.0,11,Silver_West,0,1,0.6941871383272499
CS_000570,Gold,South,1,293.83,7,Gold_South,1,1,0.768087467467599
CS_000571,Platinum,South,3,824.24,3,Platinum_South,1,1,0.9
CS_000572,Platinum,West,9,1541.74,2,Platinum_West,1,1,0.9
CS_000573,Bronze,East,4,532.42,9,Bronze_East,1,1,0.5452823414374547
CS_000574,Gold,North,1,1343.92,10,Gold_North,0,0,0.7434386953338705
CS_000575,Silver,West,3,1940.61,17,Silver_West,1,1,0.7095168397673121
CS_000576,Bronze,East,6,989.22,7,Bronze_East,0,1,0.6083720611153068
CS_000577,Silver,South,5,70.58,16,Silver_South,0,1,0.649589297676534
CS_000578,Bronze,North,8,1896.57,15,Bronze_North,1,0,0.6931738406873275
CS_000579,Gold,North,9,778.61,13,Gold_North,0,1,0.737421273283291
CS_000580,Bronze,West,4,562.81,13,Bronze_West,0,0,0.5733220123716268
CS_000581,Silver,East,9,1627.18,13,Silver_East,1,1,0.6436927905416595
CS_000582,Platinum,West,10,932.9,19,Platinum_West,1,1,0.8841287446311047
CS_000583,Platinum,South,2,600.12,4,Platinum_South,1,1,0.9
CS_000584,Gold,North,8,473.52,13,Gold_North,1,0,0.769892470387214
CS_000585,Bronze,North,6,206.44,4,Bronze_North,1,1,0.7051305821425047
CS_000586,Bronze,South,4,1796.61,8,Bronze_South,0,1,0.7056504094788663
CS_000587,Gold,West,8,531.97,1,Gold_West,1,1,0.7470645558401882
CS_000588,Gold,West,7,1378.81,9,Gold_West,0,0,0.7017222872811023
CS_000589,Platinum,East,8,1295.11,6,Platinum_East,1,1,0.9
CS_000590,Platinum,South,7,682.8,5,Platinum_South,1,1,0.8969393720025564
CS_000591,Gold,North,1,1183.1,15,Gold_North,1,0,0.6309983884862045
CS_000592,Gold,South,8,228.23,19,Gold_South,1,0,0.7439303412988381
CS_000593,Platinum,North,6,1306.92,17,Platinum_North,1,1,0.9
CS_000594,Silver,West,4,91.64,12,Silver_West,1,0,0.5069464347521903
CS_000595,Bronze,West,9,624.69,15,Bronze_West,1,1,0.5473253457898207
CS_000596,Bronze,East,10,1833.22,17,Bronze_East,1,1,0.6862274860665581
CS_000597,Silver,East,8,51.4,20,Silver_East,1,0,0.6267315482877704
CS_000598,Silver,South,6,1455.96,17,Silver_South,0,0,0.6279738904894437
CS_000599,Gold,East,6,849.12,10,Gold_East,1,1,0.7046401078386471
CS_000600,Gold,South,1,444.05,15,Gold_South,1,0,0.476363429979998
CS_000601,Bronze,West,9,1266.74,18,Bronze_West,1,1,0.6532708040188592
CS_000602,Platinum,North,4,1328.71,2,Platinum_North,1,1,0.9
CS_000603,Bronze,East,1,1656.1,8,Bronze_East,1,0,0.716860067651254
CS_000604,Platinum,South,9,239.38,7,Platinum_South,1,1,0.8278920826213352
CS_000605,Gold,South,9,1510.93,13,Gold_South,1,1,0.8132566840032105
CS_000606,Bronze,West,2,375.28,5,Bronze_West,1,0,0.6509385561011923
CS_000607,Bronze,East,6,1122.66,10,Bronze_East,0,1,0.6724686583342915
CS_000608,Silver,South,10,1113.97,12,Silver_South,0,1,0.8152293845185314
CS_000609,Bronze,West,7,50.38,1,Bronze_West,0,1,0.5991525653247571
CS_000610,Silver,North,5,1969.57,6,Silver_North,0,0,0.6443402742915199
CS_000611,Silver,South,2,123.59,11,Silver_South,1,0,0.5729976358519239
CS_000612,Gold,South,5,1631.59,2,Gold_South,1,1,0.813812987384024
CS_000613,Platinum,East,8,387.16,18,Platinum_East,0,1,0.7190728107023703
CS_000614,Platinum,West,2,1571.24,10,Platinum_West,1,1,0.9
CS_000615,Platinum,South,10,1860.87,20,Platinum_South,1,1,0.9
CS_000616,Platinum,East,9,1151.58,10,Platinum_East,1,1,0.9
CS_000617,Bronze,West,10,1171.75,2,Bronze_West,1,1,0.7179566058313375
CS_000618,Gold,East,2,977.92,1,Gold_East,1,1,0.652511595316349
CS_000619,Bronze,South,3,987.8,6,Bronze_South,1,1,0.6004496877958337
CS_000620,Gold,South,2,569.2,13,Gold_South,1,1,0.7348276161790165
CS_000621,Bronze,West,6,729.2,10,Bronze_West,1,0,0.6510819715622169
CS_000622,Gold,East,10,1652.09,14,Gold_East,1,0,0.7480926848126613
CS_000623,Gold,South,6,354.18,2,Gold_South,1,0,0.6409076026723508
CS_000624,Gold,East,1,719.38,3,Gold_East,1,1,0.7042380607467116
CS_000625,Gold,South,9,1070.37,8,Gold_South,1,0,0.8346083985714966
CS_000626,Platinum,West,10,1816.78,16,Platinum_West,1,1,0.9
CS_000627,Silver,North,8,1326.78,0,Silver_North,1,1,0.7720745650996422
CS_000628,Silver,North,1,620.37,20,Silver_North,1,1,0.6359585702131705
CS_000629,Platinum,East,8,1740.21,17,Platinum_East,1,0,0.8897750400016468
CS_000630,Platinum,North,4,1848.43,9,Platinum_North,1,1,0.9
CS_000631,Silver,East,6,1269.2,7,Silver_East,0,1,0.8357175649721197
CS_000632,Platinum,East,7,1786.28,0,Platinum_East,0,1,0.9
CS_000633,Silver,West,3,221.2,12,Silver_West,1,0,0.6555989793128495
CS_000634,Gold,West,4,1167.15,13,Gold_West,0,1,0.8019470787128342
CS_000635,Gold,South,3,1183.01,6,Gold_South,0,1,0.7317996792324366
CS_000636,Gold,West,3,1329.65,18,Gold_West,0,1,0.6834992421683878
CS_000637,Platinum,South,6,1687.07,4,Platinum_South,1,1,0.9
CS_000638,Bronze,West,5,913.86,20,Bronze_West,0,0,0.5247592329263047
CS_000639,Platinum,South,3,101.09,19,Platinum_South,1,1,0.8211209022507713
CS_000640,Gold,South,1,750.56,15,Gold_South,1,1,0.6392276471923466
CS_000641,Silver,South,7,1008.32,4,Silver_South,1,1,0.7152546120170199
CS_000642,Platinum,East,7,483.98,6,Platinum_East,1,0,0.7632272648469778
CS_000643,Bronze,West,6,1740.21,7,Bronze_West,1,1,0.7452429438260588
CS_000644,Bronze,East,7,1242.43,18,Bronze_East,1,0,0.6450461063405778
CS_000645,Platinum,North,8,940.96,1,Platinum_North,1,1,0.9
CS_000646,Platinum,West,9,1542.06,1,Platinum_West,1,1,0.9
CS_000647,Silver,West,3,873.8,19,Silver_West,0,0,0.6579905917003297
CS_000648,Bronze,West,2,1459.16,3,Bronze_West,1,0,0.737089544144038
CS_000649,Gold,West,7,680.75,0,Gold_West,1,1,0.7180630950579308
CS_000650,Gold,West,2,537.66,20,Gold_West,0,0,0.7092972444951444
CS_000651,Platinum,North,2,1427.14,20,Platinum_North,1,1,0.9
CS_000652,Gold,West,9,792.18,5,Gold_West,0,1,0.7830983157028338
CS_000653,Gold,South,3,398.79,1,Gold_South,1,0,0.6619036610873963
CS_000654,Bronze,East,3,279.23,4,Bronze_East,0,0,0.5507065797188286
CS_000655,Platinum,West,8,1718.05,17,Platinum_West,1,1,0.9
CS_000656,Gold,West,8,849.8,2,Gold_West,1,0,0.6313146046470302
CS_000657,Silver,South,1,410.44,1,Silver_South,0,0,0.5573442103644823
CS_000658,Silver,East,2,145.61,13,Silver_East,0,1,0.552267045486108
CS_000659,Gold,West,10,752.37,1,Gold_West,1,1,0.6998588963193026
CS_000660,Bronze,North,7,1694.45,2,Bronze_North,1,0,0.6469091578156102
CS_000661,Silver,East,9,856.83,6,Silver_East,1,1,0.7324107489856847
CS_000662,Platinum,West,10,1871.09,9,Platinum_West,1,1,0.9
CS_000663,Silver,South,10,1147.14,16,Silver_South,1,0,0.7295482228584653
CS_000664,Gold,East,4,53.08,0,Gold_East,1,0,0.7193465106456365
CS_000665,Gold,West,7,138.71,11,Gold_West,1,1,0.6775007087176113
CS_000666,Gold,East,5,1590.88,9,Gold_East,1,1,0.7799987198768912
CS_000667,Platinum,East,6,822.3,18,Platinum_East,1,1,0.785823476362292
CS_000668,Silver,East,8,1836.52,1,Silver_East,1,1,0.7362991046240721
CS_000669,Silver,West,7,1859.19,1,Silver_West,0,0,0.6998687493278721
CS_000670,Silver,North,4,1175.93,10,Silver_North,0,1,0.817605893903647
CS_000671,Gold,East,1,711.35,12,Gold_East,1,1,0.6384811549871704
CS_000672,Bronze,South,10,277.85,9,Bronze_South,0,1,0.5728998796788454
CS_000673,Bronze,North,8,1760.25,11,Bronze_North,1,1,0.7301453499535153
CS_000674,Silver,South,2,779.72,1,Silver_South,0,1,0.7526707692334117
CS_000675,Platinum,West,9,350.45,10,Platinum_West,0,1,0.9
CS_000676,Silver,South,2,1653.17,16,Silver_South,1,0,0.6165434312897727
CS_000677,Bronze,West,9,275.88,9,Bronze_West,0,1,0.6974104661466539
CS_000678,Platinum,East,8,1783.91,3,Platinum_East,1,1,0.9
CS_000679,Silver,South,6,441.08,9,Silver_South,1,1,0.6338299581002996
CS_000680,Platinum,East,3,357.12,3,Platinum_East,1,1,0.9
CS_000681,Gold,East,9,671.05,4,Gold_East,0,1,0.8308005676914271
CS_000682,Gold,North,5,1245.86,10,Gold_North,1,1,0.7401452367455871
CS_000683,Platinum,North,7,154.91,13,Platinum_North,1,1,0.9
CS_000684,Bronze,East,5,698.05,6,Bronze_East,0,1,0.6541740530867872
CS_000685,Bronze,South,2,1635.06,14,Bronze_South,1,0,0.5520783369011847
CS_000686,Bronze,West,4,1897.52,4,Bronze_West,0,0,0.7433884174496721
CS_000687,Bronze,South,6,1588.12,10,Bronze_South,1,1,0.5460528264423685
CS_000688,Silver,West,8,1699.24,9,Silver_West,0,1,0.7608880462865207
CS_000689,Platinum,West,2,685.45,20,Platinum_West,1,1,0.7604236253093861
CS_000690,Bronze,South,10,525.2,5,Bronze_South,0,1,0.616763291755408
CS_000691,Bronze,West,10,1585.29,17,Bronze_West,0,0,0.6146170912125888
CS_000692,Bronze,North,10,1212.35,10,Bronze_North,1,1,0.794404610462809
CS_000693,Bronze,North,10,262.05,19,Bronze_North,0,1,0.5857822026720766
CS_000694,Platinum,North,4,1643.22,18,Platinum_North,1,1,0.9
CS_000695,Gold,South,8,1085.95,12,Gold_South,1,1,0.7094319537217417
CS_000696,Silver,East,10,1598.98,9,Silver_East,0,1,0.8673352966230021
CS_000697,Silver,North,10,65.83,16,Silver_North,1,1,0.5455111394114869
CS_000698,Silver,North,1,1421.54,11,Silver_North,1,1,0.5664418492699855
CS_000699,Bronze,West,6,1437.96,12,Bronze_West,1,0,0.6490237575936556
CS_000700,Bronze,South,4,1133.07,11,Bronze_South,0,0,0.5208534581787448
CS_000701,Gold,South,1,189.9,0,Gold_South,1,1,0.7569777364830692
